Job_Title,Skill,Company,Company_Industry,No_of_Reviews,No_of_Stars,Date_Since_Posted,Location,Company_Employees
Senior Data Analyst - Bits,SQL| Data Analysis,Twitch,"Media, News and Publishing",44,4.5,30,WA,"Less than 10,000"
Senior Data Analyst,SQL| Data Analysis,Twitch,"Media, News and Publishing",44,4.5,30,WA,"Less than 10,000"
"Quant UX Researcher, Data Analyst",Survey Design,TSheets,Blank,2,4,16,ID,
"Data Analyst, Industry Insights",Time Management| Excel| SQL| Tableau,"TrueCar, Inc.",Blank,21,3.4,22,CA,
"Performance and Data Analyst, Client Insights",Microsoft Powerpoint| R| SAS| Python| SQL| Tableau,"TrueCar, Inc.",Blank,21,3.4,7,TX,
Senior Data Analyst,Hive| Microsoft Powerpoint| Google Analytics| R| SQL| Tableau| Spark| Python,"TrueCar, Inc.",Blank,21,3.4,30,CA,
"Data Analyst, Restaurants",SQL| Tableau,TripAdvisor,Internet and Software,67,4.1,4,MA,"Less than 10,000"
Clinical Data Analyst II,Epidemiology| R| SAS| Microsoft Office| SQL| Tableau| QlikView| Python,Trinity Health,Health Care,310,3.5,1,MI,
"Data Analyst, Research",R| Oracle| SAS| Python| SQL| Microsoft Office| Tableau,Trinity Health,Health Care,46,4.2,30,MI,
Data Analyst Specialist,Microsoft SQL Server| Visual Basic| Perl| Oracle| SQL,Trinity Health,Health Care,310,3.5,30,MI,
Philanthropy Data Analyst (Fundraising),Microsoft SQL Server| Excel| HTML5| Tableau| Application Support,Trinity Health,Health Care,310,3.5,21,MI,
Philanthropy Data Analyst (Fundraising),Microsoft SQL Server| Excel| HTML5| Tableau| Application Support,Trinity Health,Health Care,310,3.5,30,MI,
Philanthropy Data Analyst (Fundraising),Microsoft SQL Server| Excel| HTML5| Tableau| Application Support,Trinity Health,Health Care,310,3.5,30,MI,
Tableau / Data Analyst Consultant,SharePoint| Alteryx| Visio| Microsoft Office| Tableau,"Traxion Group, Inc",Blank,,,30,NY,
Data Analyst,Business Intelligence| Project Management,Travelers,Insurance,1434,3.7,30,CT,"10,000+"
Operations Data Analyst,,TracyLocke,Consulting,17,3.9,30,IL,"Less than 10,000"
Omni Channel Data Analyst,Business Intelligence| SQL,Tractor Supply Company,Retail,2380,3.6,30,TN,"10,000+"
"Space Planning Data Analyst (R, Tableau, Alteryx)",Data Mining| Statisical Analysis| SQL,Tractor Supply Company,Retail,2380,3.6,30,TN,"10,000+"
ASSISTANT MASTER DATA ANALYST,Accounting| ERP Systems| Microsoft Powerpoint| SAP| Microsoft Office,Tory Burch,Blank,237,3.7,30,NJ,
Senior Data Analyst,Machine Learning| SQL| Python,Toole Design Group LLC,Blank,,,6,MA,
Senior Data Analyst,Machine Learning| SQL| Python,Toole Design Group LLC,Blank,,,6,MN,
Senior Data Analyst,Machine Learning| SQL| Python,Toole Design Group LLC,Blank,,,6,OR,
Health Data Analyst,SAS,TISTA Science and Technology Corporation,Consulting,17,3.6,19,MD,"Less than 10,000"
Data Analyst,Hive| Data Mining| Spark| Machine Learning| Python,Time Warner,"Media, News and Publishing",123,4.2,2,NY,"10,000+"
"Game Data Analyst, Monetization",Data Mining| Microsoft Powerpoint| SQL| Tableau| Confluence| Python,Time Warner,"Media, News and Publishing",123,4.2,5,IL,"10,000+"
Technology Spring 2019 Intern - TDC Consumer Analytics Data...,Hive| Data Mining| Machine Learning| R| Scala| SQL| Python,Time Warner,"Media, News and Publishing",123,4.2,5,GA,"10,000+"
Data Analyst,S3| Python| SQL| JSON| AWS,thrivecausemetics.com,Blank,,,23,CA,
Marketing Data Analyst,Business Intelligence| Microsoft Powerpoint| Marketing Automation| Marketing| Omniture| SQL| Tableau| Marketo| Visio| Doubleclick| Multichannel Marketing,thoughtmatrix,Blank,,,30,CA,
Healthcare Data Analyst,STATA| Machine Learning| R| Python| SQL,Thomas Jefferson University and Hospitals,Education and Schools,663,4,21,PA,"10,000+"
Junior Data Analyst,SQL,ThirdLove,Consumer Goods and Services,47,4,12,CA,"Less than 10,000"
Junior Data Analyst,SQL,ThirdLove,Consumer Goods and Services,47,4,30,CA,"Less than 10,000"
Data Analyst,Google Analytics| SQL| Tableau,ThirdLove,Consumer Goods and Services,47,4,12,CA,"Less than 10,000"
Data Analyst,Google Analytics| SQL| Tableau,ThirdLove,Consumer Goods and Services,47,4,30,CA,"Less than 10,000"
"Sr. Director, Data & Analytics",,Thermo Fisher Scientific,Industrial Manufacturing,2065,3.6,28,CA,"10,000+"
Data Analyst - eCommerce,SQL| Microsoft Access| Leadership Experience,The Wonderful Company LLC,Consumer Goods and Services,19,3.2,19,CA,"Less than 10,000"
Data Analyst-Revenue,SQL| Tableau| Microsoft Access| Analysis Skills,The Vancouver Clinic,Health Care,79,2.9,30,WA,"Less than 10,000"
Senior Data Analyst,,The University of Pittsburgh,Education and Schools,541,4.2,1,PA,
Analyst - Data Analytics,,The Situs Companies,Blank,18,3.1,30,USA,
Data Analyst,Microsoft Powerpoint| Google Analytics| Excel| Spark| Data Analysis| Python,The Parking Spot,Leisure,146,3.6,30,IL,"Less than 10,000"
Data Analyst,Google Analytics| R| SQL| Tableau,The New York Times,"Media, News and Publishing",207,4,30,NY,
"Data Analyst, Reporting & Analysis",Hyperion| Oracle| SQL| Microsoft Office| Excel| Tableau| Microsoft Access| Data Analysis,The New School,Education and Schools,103,3.9,20,NY,
Digital Communications Data Analyst,Google Analytics,The National Association of Manufacturers,Blank,,,30,DC,
Data Analyst,Google Analytics| SQL,The Motley Fool,"Media, News and Publishing",20,4.5,30,VA,"Less than 10,000"
Marketing Data Analyst,Salesforce CRM| Salesforce Marketing Cloud| Microsoft Powerpoint| Marketing| Excel| Microsoft Office,The Money Source,Blank,55,2.8,30,MI,
SQL Data Analyst/Programmer/Report Writer,Business Intelligence| Microsoft SQL Server| XML| Project Management| SQL| Accounting| QlikView| Data Analysis,The Logistics Company,Government,58,3.8,5,NC,"Less than 10,000"
Program Operations Data Analyst,Analysis Skills| Oracle| Quantitative Research| Excel,The International Fund for Animal Welfare,Blank,9,4,1,MA,
Item Data Analyst,Time Management| Data Analysis| Excel| SQL| Microsoft Access,The Home Depot,Retail,41290,3.8,3,GA,"10,000+"
Digital Content Data Analyst,Excel| Customer Service| Microsoft Access,The Home Depot,Retail,41290,3.8,5,GA,"10,000+"
MGR DATA SCIENCE AND ANALYTICS,Machine Learning| R| Leadership Experience| Statisical Analysis| Python| SQL| Tableau,The Home Depot,Retail,41290,3.8,6,GA,"10,000+"
Associate Data Analyst,,The Hanover Insurance Group,Insurance,255,3.8,30,MA,"Less than 10,000"
Associate Data Analyst,,The Hanover Insurance Group,Insurance,255,3.8,30,MI,"Less than 10,000"
Senior Data Analyst,,The Hanover Insurance Group,Insurance,255,3.8,30,MA,"Less than 10,000"
Sr Data Analyst,,The Hanover Insurance Group,Insurance,255,3.8,30,MA,"Less than 10,000"
Dow Logistics Technology Center Data Analyst,Microsoft Powerpoint| Excel| Microsoft Access| Tableau,The Dow Chemical Company,Energy and Utilities,1270,4,5,LA,"10,000+"
HAIMA - HC Data Analyst,Microsoft Powerpoint| QlikView| Visio| SAS| SQL| Tableau,The Carle Foundation,Health Care,139,4.1,8,IL,
Data Analyst,Microsoft Powerpoint| Marketing| SAS| SQL| Microsoft Office| Tableau| Multichannel Marketing,The Boston Globe,Blank,34,3.6,30,MA,
Data Analyst,Machine Learning| Power BI| R| SQL| MATLAB| Business Intelligence| SAS| Tableau| Java| Spark| Python,The Boston Consulting Group,Banks and Financial Services,211,4.2,30,MA,
"Registry Data Analyst, SAS/SQL",SAS| SQL| Tableau,The American College of Radiology,Blank,,,30,VA,
Sales Data Analyst,Salesforce CRM| Analysis Skills,Textio,Blank,,,5,WA,
WIC Senior Data Analyst,Business Intelligence| Microsoft SQL Server| Microsoft Powerpoint| Power BI| SQL| Microsoft Office| Tableau| Business Analysis,Texas Health and Human Services Commission,Government,867,3.5,13,TX,
Master Data Analyst,ERP Systems| Microsoft Office,Tesla,Industrial Manufacturing,1445,3.6,14,UT,"10,000+"
Global Security Data Analyst,,Tesla,Industrial Manufacturing,,,14,CA,"10,000+"
"Data Analyst, Vehicle Readiness",System Design| ERP Systems| Python| SQL| Tableau,Tesla,Industrial Manufacturing,1445,3.6,14,CA,"10,000+"
"Business Intelligence Analyst, Sales & Delivery Analytics",,Tesla,Industrial Manufacturing,,,14,CA,"10,000+"
"Inside Sales Analyst, Sales & Delivery Analytics",Salesforce CRM| R| Python| SQL| Excel| Tableau,Tesla,Industrial Manufacturing,1445,3.6,11,CA,"10,000+"
"Data Analyst, Outbound Logistics",,Tesla,Industrial Manufacturing,,,12,CA,"10,000+"
Data Analytics Business Systems Analyst,,Teradata,Internet and Software,145,3.8,1,CA,"10,000+"
Product Manager - Analytics Data Platform,Machine Learning| Hadoop| Kafka| Spark| Kubernetes,Teradata,Internet and Software,145,3.8,2,CA,"10,000+"
Data Analyst I,Experimental Design| R| SQL| Git| Python,Techshed,Blank,,,19,CA,
Data Analyst II,Experimental Design| R| SQL| Git| Python,Techshed,Blank,,,30,CA,
Data Analyst,Microsoft Word| Microsoft SQL Server| Time Management| Microsoft Powerpoint| Business Analysis,Technicolor,Blank,1488,3.5,30,CA,
Data Analyst (Voice Activated Software),Java| Analysis Skills| Python| C/C++| SQL| Excel,Team Red Dog,Blank,,,7,WA,
Senior Data Analyst,Machine Learning| Power BI| SQL,Team Red Dog,Blank,,,25,WA,
Health Data Analyst,Microsoft Word| Audits,Teacher Retirement System of Texas,Government,10,2.5,7,TX,"Less than 10,000"
Global Data Analyst,Excel| Tableau| Accounting| Analysis Skills| Business Analysis,Tate & Lyle,Industrial Manufacturing,65,3.4,10,IL,"Less than 10,000"
ETL Data Analyst,Microsoft SQL Server| Scripting| Marketing| Oracle| SQL| Teradata| Email Marketing| Data Warehouse| Informatica| Shell Scripting,Targetbase,Blank,16,3,5,TX,
ETL Data Analyst,Microsoft SQL Server| Scripting| Marketing| Oracle| SQL| Teradata| Email Marketing| Data Warehouse| Informatica| Shell Scripting,Targetbase,Blank,16,3,6,TX,
"Director, Marketing Analytics",Data Mining| R| SAS,Targetbase,Blank,16,3,14,NC,
DATA ANALYST,Microsoft Word| Time Management| Excel| Tableau,Tampa Family Health Centers,Blank,43,2.9,7,FL,
Data Analyst,Microsoft Office| Visio| Process Management,"TACG, LLC",Blank,8,3.4,30,AL,
Data Analyst,Data Mining| Time Management| R| SAS| Statisical Analysis| SQL| SPSS,T1D Exchange,Blank,,,30,MA,
Data Analyst,SDLC| SQL| Tableau| Alteryx,T. Rowe Price,Banks and Financial Services,348,3.9,30,MD,"Less than 10,000"
Senior Technical Business/Data Analyst,Oracle| SQL| Microsoft Office| DB2,T. Rowe Price,Banks and Financial Services,348,3.9,4,MD,"Less than 10,000"
Data Analyst,JavaScript| Database Administration| R| SQL,T. Parker Host,Transport and Freight,7,3.7,30,VA,
Data Analyst,,Systems Staffing Group,Blank,,,9,GA,
"Data Analyst (Jacksonville, FL)",Microsoft SQL Server| Project Management| R| SAS| Oracle| SQL| Microsoft Office| IVR| Python,"Syntelli Solutions, Inc",Blank,,,30,NC,
Capital Markets Data Analyst,Microsoft SQL Server| Business Analysis| Oracle| SQL,Synechron,Consulting,212,3.6,30,NC,"Less than 10,000"
Data Analyst,Business Intelligence| Time Management| Power BI| R| SAS| SQL| Microsoft Office| Excel| Tableau| Python,Swiss Re,Insurance,93,4.1,30,NY,"10,000+"
Data Analyst for Cyber Security Team,CISSP| Splunk| Information Security| CISM,SWIFT,Blank,,,30,VA,
Clinical Data Analyst,"Crystal Reports| SQL| Microsoft Office| ""Drivers License""| Data Analysis",Sweetser,Blank,53,3,13,ME,
CRM Data Analyst,Statistical Software| Performance Marketing| Quantitative Analysis| R| SAS| SQL| Tableau| Python,sweetgreen,Food and Beverages,201,3.7,30,CA,"Less than 10,000"
"Data Analyst, Marketing Science",Performance Marketing| Quantitative Analysis| R| Scala| SQL| Java| Python| Attribution Modeling,sweetgreen,Food and Beverages,201,3.7,27,CA,"Less than 10,000"
Data Analyst,Data Mining| Microsoft Powerpoint| SDLC| Microsoft Office| SQL| Microsoft Word| Data Warehouse| Visio| Data Analysis,Superior Vision,Blank,36,2.4,30,MD,
Omni Channel Data Analyst,Data Mining| Machine Learning| Power BI| R| Statisical Analysis| SAS| Microsoft Office| Tableau| Data Analysis| Python,SunTrust,Banks and Financial Services,3532,3.6,30,GA,"10,000+"
HR Analytics Enablement & Data Wrangling Analyst,SAS,SunTrust,Banks and Financial Services,3532,3.6,28,GA,"10,000+"
Staff Business Systems/Data Analyst,Business Intelligence| QlikView| SAP| Oracle| SQL| Tableau,SunPower Corporation,Blank,91,3.7,2,CA,
Senior Client Insights Data Analyst,,Sun Life Financial,Insurance,923,3.9,5,MO,"10,000+"
Senior Client Insights Data Analyst,,Sun Life Financial,Insurance,923,3.9,5,ME,"10,000+"
Senior Client Insights Data Analyst,,Sun Life Financial,Insurance,923,3.9,5,CT,"10,000+"
Senior Client Insights Data Analyst,,Sun Life Financial,Insurance,923,3.9,5,MA,"10,000+"
Survey Data Analyst,Microsoft Powerpoint| SPSS| Visual Basic| Python| Excel| SQL,"Sullivan, Cotter and Associates, Inc.",Blank,,,30,IL,
Survey Data Analyst,Microsoft Powerpoint| SPSS| Visual Basic| Python| Excel| SQL,"Sullivan, Cotter and Associates, Inc.",Blank,,,30,MN,
Data Analyst,Data Warehouse| R| SAS| Python| SQL| Excel,Success Academy Charter Schools,Education and Schools,91,2.6,30,NY,"Less than 10,000"
Sr. Campaign Data Analyst,Microsoft Powerpoint,SUBWAY,Food and Beverages,33082,3.7,30,CT,"10,000+"
Sr. Campaign Data Analyst,Microsoft Powerpoint,SUBWAY,Food and Beverages,33082,3.7,30,CT,"10,000+"
SQL Data Analyst,Power BI| Network| SQL| Microsoft Office,Stream,Blank,214,3.4,30,TX,
Data Analyst - (Sales),SAP| Microsoft Office| Financial Modeling,Straumann,Industrial Manufacturing,38,3.2,25,MA,"Less than 10,000"
Data Analyst,Data Analysis| Excel| Microsoft Access,"Strategic Resources, Inc.",Consulting,102,3.7,30,VA,"Less than 10,000"
Data Analyst (Clinical Analytics),Epic| Medical Terminology| Data Analysis,Stormont-Vail Healthcare,Health Care,62,4.1,8,KS,"Less than 10,000"
Data Analyst,Hive| Ruby| Data Mining| ERP Systems| XML| SAP| R| SAS| C/C++| Minitab| SQL| JSON| Excel| Microsoft Office| SPSS| QlikView| NoSQL| MATLAB| Python,"STOBER Drives, Inc.",Blank,,,16,KY,
Data Analyst,Business Intelligence| Data Mining| Data Analysis| Python| SQL,stearns bank,Banks and Financial Services,5,2.8,6,MN,
"Data Analyst, AVP",Microsoft Powerpoint| SQL,State Street,Banks and Financial Services,2067,3.5,11,MA,"10,000+"
Business/Data Analyst,Business Process Reengineering| SQL,State Street,Banks and Financial Services,2067,3.5,12,MA,"10,000+"
"Data Analyst, VP",SQL,State Street,Banks and Financial Services,2067,3.5,11,MA,"10,000+"
Junior Cloud Data Analyst,Data Mining| Machine Learning| R| SQL| Spark| Python,State Street,Banks and Financial Services,2067,3.5,30,NY,"10,000+"
"Business / Data Analyst, Officer",Microsoft Powerpoint| Business Analysis| Microsoft Office| Microsoft Access,State Street,Banks and Financial Services,2067,3.5,17,MA,"10,000+"
Cloud Data Analyst,Data Mining| Machine Learning| R| SQL| Spark| Python,State Street,Banks and Financial Services,2067,3.5,30,NY,"10,000+"
"Client Asset Analytics Lead, VP",Regulatory Reporting,State Street,Banks and Financial Services,2068,3.5,20,MA,"10,000+"
Policy Analyst - Economics and Data Focus (Data Analyst),Microsoft Powerpoint| R| SQL| Microsoft Office,State of Washington,Government,209,3.4,30,WA,
Senior Data Analyst,R| Microsoft Office| STATA| SPSS,State of New Mexico,Government,225,3.7,30,NM,
Research and Data Analyst,R| Excel| SQL| SPSS| Leadership Experience| SAS| Microsoft Office| Tableau| Visio,State of Arizona,Government,724,3.6,26,AZ,"10,000+"
Data Analyst - DBA/DBSA,Linux| Database Administration| Scripting| SQL| Big Data| Informatica| Data Analysis| Shell Scripting| Microsoft Windows Server| DB2,State Farm,Insurance,8531,3.8,30,IL,"10,000+"
"data analyst, Retail Operations - SSC - Seattle, WA",Pig| Data Mining| Ruby| Power BI| R| Oracle| SAS| SQL| Tableau| Java| STATA| Data Warehouse| SPSS| Data Analysis| Python,Starbucks,Leisure,27858,4.1,5,WA,"10,000+"
"data analyst, Retail Operations - SSC - Seattle, WA",Pig| Data Mining| Ruby| Power BI| R| Oracle| SAS| SQL| Tableau| Java| STATA| Data Warehouse| SPSS| Data Analysis| Python,Starbucks,Leisure,27858,4.1,4,WA,"10,000+"
Pricing Data Analyst,Data Warehouse| Power BI| Hadoop| R| Python| SQL| Tableau,Staples,Retail,9416,3.6,30,MA,"10,000+"
Research Data Analyst,Microsoft Office,Stanford University,Education and Schools,530,4.3,6,CA,"Less than 10,000"
"Data Analyst - Python, SQL",Data Mining| Python| SQL,Stanford University,Education and Schools,530,4.3,29,CA,"Less than 10,000"
Data Analyst 2,Data Mining| Data Analysis,Stanford University,Education and Schools,530,4.3,18,CA,"Less than 10,000"
Research Data Analyst,Machine Learning| Microsoft Office,Stanford University,Education and Schools,530,4.3,29,CA,"Less than 10,000"
Associate Data Analyst,Machine Learning| Hadoop| SQL| Tableau| Java| Spark| Data Analysis| Python,Stanford University,Education and Schools,530,4.3,29,CA,"Less than 10,000"
Scientific Data Analyst,Statistical Software| Data Mining| R| MATLAB| Python,Stanford University,Education and Schools,530,4.3,26,CA,"Less than 10,000"
Data Wrangler (aka Data Analyst),R| SAS| SQL| Tableau,St. Jude Children's Research Hospital,Health Care,265,4.5,30,TN,"Less than 10,000"
Senior Data Analyst,Microsoft Powerpoint| Data Analysis| SQL| Microsoft Office,"SRC, Inc.",Aerospace and Defense,53,3.6,30,NY,"Less than 10,000"
"Data Analyst, Customer Success Cash App",Data Mining| Ruby| R| Python| SQL| Tableau,Square,Banks and Financial Services,64,3.9,6,CA,"Less than 10,000"
Data Analyst,Excel,Spy Pond Partners,Blank,,,19,MA,
"Analytics Senior Manager, Ads",Java| Big Data| Spark| Hadoop| Scala| Python| SQL| Tableau,Spotify,Internet and Software,35,4.3,30,NY,"Less than 10,000"
Senior Business Data Analyst,Splunk| SQL| AWS| Tableau,Splunk,Internet and Software,30,4.3,13,CA,"Less than 10,000"
Senior Business Data Analyst,Splunk| SQL| AWS| Tableau,Splunk,Internet and Software,30,4.3,13,CA,"Less than 10,000"
Data Analyst,Data Mining| Scala| Azure| SQL| JSON| Tableau| Java| MySQL| S3| MongoDB| Data Analysis| NoSQL| Python| Elasticsearch| AWS,Spireon,Blank,23,3,30,CA,
Data Analyst,Java| Hive| Scala| Python| SQL| AWS,Sovrn Holdings,"Media, News and Publishing",7,3.3,26,CO,"Less than 10,000"
Training Data Analyst,SharePoint| LMS| Excel,Southern California Edison,Energy and Utilities,706,4,4,CA,"10,000+"
Report and Data Analyst,SQL| Tableau,South Dakota State University Foundation,Blank,,,28,SD,
Data Analyst Intern,Data Mining| Technical Writing| R| SQL| Excel| Tableau| Confluence| MySQL| Python| Jira,Sony Interactive Entertainment PlayStation,Computers and Electronics,34,3.6,4,CA,
